key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.328395,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-46,-105.5,1,0,0,response5disk,7,139,14,-3.5,1,0,0,rectangle,14,-3.5,1,0,0,0,5,0,0.00041,14,-3.5,1,0,0,0,138,138,146,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.055005,,,,,,,,,,,,,,,,,,,,,,,,,,,3,63,-121.5,1,0,0,response3disk,9,140,-4,16.5,1,0,0,rectangle,-4,16.5,1,0,0,0,7,0,0.00061,-4,16.5,1,0,0,0,139,139,143,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.468875,,,,,,,,,,,,,,,,,,,,,,,,,,,7,84,-121.5,1,0,0,response3disk,3,141,-15,-4.5,1,0,0,rectangle,-15,-4.5,1,0,0,0,0,0,0.000645,-15,-4.5,1,0,0,0,140,140,73,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.01489,,,,,,,,,,,,,,,,,,,,,,,,,,,9,62,-121.5,1,0,0,response3disk,5,142,-10,4.5,1,0,0,rectangle,-10,4.5,1,0,0,0,1,0,0.00046,-10,4.5,1,0,0,0,141,141,134,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.450555,,,,,,,,,,,,,,,,,,,,,,,,,,,6,116,-48.5,1,0,0,response3disk,9,143,26,3.5,1,0,0,rectangle,-118,45.5,1,0,0,1,1,1,1.29894,2,6.5,1,0,0,0,142,142,160,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,2.067665,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-113,-51.5,1,0,0,response5disk,2,144,-4,5.5,1,0,0,rectangle,-4,5.5,1,0,0,1,0,0,0.000605,-4,5.5,1,0,0,0,143,143,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.955455,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63,134.5,1,0,0,response1disk,6,145,5,13.5,1,0,0,rectangle,5,13.5,1,0,0,1,6,0,0.000405,5,13.5,1,0,0,0,144,144,58,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.01979,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-111,-36.5,1,0,0,response5disk,1,146,-7,16.5,1,0,0,rectangle,-7,16.5,1,0,0,1,5,0,0.000435,-7,16.5,1,0,0,0,145,145,9,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.352115,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-92,-43.5,1,0,0,response5disk,8,147,8,14.5,1,0,0,rectangle,8,14.5,1,0,0,1,0,0,0.000705,8,14.5,1,0,0,0,146,146,133,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.07322,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65,120.5,1,0,0,response1disk,7,148,-3,1.5,1,0,0,rectangle,-3,1.5,1,0,0,1,3,0,0.000425,-3,1.5,1,0,0,0,147,147,107,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.166555,,,,,,,,,,,,,,,,,,,,,,,,,,,1,122,47.5,1,0,0,response1disk,3,149,-4,-2.5,1,0,0,rectangle,-4,-2.5,1,0,0,1,0,0,0.000435,-4,-2.5,1,0,0,0,148,148,99,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.231845,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-51,-111.5,1,0,0,response5disk,9,150,-4,9.5,1,0,0,rectangle,-4,9.5,1,0,0,1,3,0,0.00039,-4,9.5,1,0,0,0,149,149,39,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.579435,,,,,,,,,,,,,,,,,,,,,,,,,,,8,121,55.5,1,0,0,response1disk,1,151,-1,4.5,1,0,0,rectangle,-1,4.5,1,0,0,1,2,0,0.00044,-1,4.5,1,0,0,0,150,150,20,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.317335,,,,,,,,,,,,,,,,,,,,,,,,,,,7,110,-46.5,1,0,0,response3disk,9,152,1,17.5,1,0,0,rectangle,1,17.5,1,0,0,1,2,0,0.00048,1,17.5,1,0,0,0,151,151,155,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,0.89744,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-111,-60.5,1,0,0,response5disk,5,153,8,-2.5,1,0,0,rectangle,8,-2.5,1,0,0,1,6,0,0.0004,8,-2.5,1,0,0,0,152,152,126,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.910335,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58,118.5,1,0,0,response1disk,6,154,14,4.5,1,0,0,rectangle,14,4.5,1,0,0,1,5,0,0.000535,14,4.5,1,0,0,0,153,153,144,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.678645,,,,,,,,,,,,,,,,,,,,,,,,,,,6,62,128.5,1,0,0,response1disk,9,155,-4,-5.5,1,0,0,rectangle,-4,-5.5,1,0,0,1,7,0,0.00042,-4,-5.5,1,0,0,0,154,154,45,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.927735,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,124.5,1,0,0,response1disk,4,156,0,9.5,1,0,0,rectangle,0,9.5,1,0,0,1,4,0,0.00073,0,9.5,1,0,0,0,155,155,135,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.68457,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-37,136.5,1,0,0,response7disk,2,157,-6,1.5,1,0,0,rectangle,-6,1.5,1,0,0,1,4,0,0.000415,-6,1.5,1,0,0,0,156,156,14,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.70791,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-111,-56.5,1,0,0,response5disk,7,158,2,14.5,1,0,0,rectangle,2,14.5,1,0,0,1,6,0,0.000395,2,14.5,1,0,0,0,157,157,18,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.432105,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-51,-111.5,1,0,0,response5disk,2,159,-15,6.5,1,0,0,rectangle,-15,6.5,1,0,0,1,7,0,0.001205,-15,6.5,1,0,0,0,158,158,93,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.916555,,,,,,,,,,,,,,,,,,,,,,,,,,,6,110,58.5,1,0,0,response1disk,1,160,11,-3.5,1,0,0,rectangle,11,-3.5,1,0,0,1,6,0,0.00046,11,-3.5,1,0,0,0,159,159,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.147095,,,,,,,,,,,,,,,,,,,,,,,,,,,6,61,128.5,1,0,0,response1disk,2,161,22,12.5,1,0,0,rectangle,22,12.5,1,0,0,1,0,0,0.00045,22,12.5,1,0,0,0,160,160,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.81891,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-53,131.5,1,0,0,response7disk,3,162,-16,12.5,1,0,0,rectangle,-16,12.5,1,0,0,1,1,0,0.000405,-16,12.5,1,0,0,0,161,161,4,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.979505,,,,,,,,,,,,,,,,,,,,,,,,,,,8,49,132.5,1,0,0,response1disk,3,163,3,-13.5,1,0,0,rectangle,3,-13.5,1,0,0,1,0,0,0.000445,3,-13.5,1,0,0,0,0,0,154,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.396595,,,,,,,,,,,,,,,,,,,,,,,,,,,2,53,113.5,1,0,0,response1disk,6,164,10,-0.5,1,0,0,rectangle,10,-0.5,1,0,0,1,1,0,0.000385,10,-0.5,1,0,0,0,1,1,113,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.712225,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-58,-110.5,1,0,0,response5disk,1,165,-17,-1.5,1,0,0,rectangle,-17,-1.5,1,0,0,1,2,0,0.00084,-17,-1.5,1,0,0,0,2,2,74,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,0.952785,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-114,49.5,1,0,0,response7disk,4,166,-13,-0.5,1,0,0,rectangle,-13,-0.5,1,0,0,1,0,0,0.00041,-13,-0.5,1,0,0,0,3,3,110,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.746995,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-54,123.5,1,0,0,response7disk,3,167,4,12.5,1,0,0,rectangle,4,12.5,1,0,0,1,6,0,0.000415,4,12.5,1,0,0,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.209855,,,,,,,,,,,,,,,,,,,,,,,,,,,9,64,143.5,1,0,0,response1disk,3,168,10,-1.5,1,0,0,rectangle,10,-1.5,1,0,0,1,3,0,0.000435,10,-1.5,1,0,0,0,5,5,119,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.18688,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-49,-121.5,1,0,0,response5disk,6,169,1,13.5,1,0,0,rectangle,1,13.5,1,0,0,1,3,0,0.0005,1,13.5,1,0,0,0,6,6,37,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.796395,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-47,-113.5,1,0,0,response5disk,2,170,-11,-7.5,1,0,0,rectangle,-11,-7.5,1,0,0,1,6,0,0.001125,-11,-7.5,1,0,0,0,7,7,157,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.787775,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51,131.5,1,0,0,response1disk,4,171,14,-3.5,1,0,0,rectangle,14,-3.5,1,0,0,1,6,0,0.000445,14,-3.5,1,0,0,0,8,8,139,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.807315,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-97,-59.5,1,0,0,response5disk,5,172,15,2.5,1,0,0,rectangle,15,2.5,1,0,0,1,5,0,0.000445,15,2.5,1,0,0,0,9,9,92,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.95654,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-114,-56.5,1,0,0,response5disk,7,173,26,17.5,1,0,0,rectangle,26,17.5,1,0,0,1,5,0,0.0004,26,17.5,1,0,0,0,10,10,118,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.67284,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54,-122.5,1,0,0,response3disk,3,174,-4,6.5,1,0,0,rectangle,-4,6.5,1,0,0,1,1,0,0.00043,-4,6.5,1,0,0,0,11,11,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.267375,,,,,,,,,,,,,,,,,,,,,,,,,,,3,61,-119.5,1,0,0,response3disk,7,175,9,-4.5,1,0,0,rectangle,9,-4.5,1,0,0,1,5,0,0.000455,9,-4.5,1,0,0,0,12,12,41,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.230225,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-47,-119.5,1,0,0,response5disk,6,176,6,-0.5,1,0,0,rectangle,57,132.5,1,0,0,7,7,1,2.05306,-14,-11.5,1,0,0,0,13,13,161,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,0.98889,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-48,-135.5,1,0,0,response5disk,2,177,19,7.5,1,0,0,rectangle,133,53.5,1,0,0,6,6,1,1.33349,1,1.5,1,0,0,0,14,14,36,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
